"season_contestant_id","contestant_id","episode_id","season_id","franchise_id","episode_num","contestant","outcome","detailed_outcome"
"F10S04C11","Q143","F10S04E13","F10S04","F10",13,"Sharon Needles","TOP 3","TOP 3"
"F10S04C11","Q143","F10S04E14","F10S04","F10",14,"Sharon Needles","WIN","WINNER"
"F10S04C02","Q134","F10S04E01","F10S04","F10",1,"Chad Michaels","SAFE","SAFE"
"F10S04C02","Q134","F10S04E02","F10S04","F10",2,"Chad Michaels","WIN","WINTeamCaptain"
"F10S04C02","Q134","F10S04E03","F10S04","F10",3,"Chad Michaels","HIGH","HIGH"
"F10S04C02","Q134","F10S04E04","F10S04","F10",4,"Chad Michaels","HIGH","HIGHTEAM"
"F10S04C02","Q134","F10S04E05","F10S04","F10",5,"Chad Michaels","WIN","WIN"
"F10S04C02","Q134","F10S04E06","F10S04","F10",6,"Chad Michaels","SAFE","SAFE"
"F10S04C02","Q134","F10S04E07","F10S04","F10",7,"Chad Michaels","LOW","LOW"
"F10S04C02","Q134","F10S04E08","F10S04","F10",8,"Chad Michaels","SAFE","SAFE"
"F10S04C02","Q134","F10S04E09","F10S04","F10",9,"Chad Michaels","HIGH","HIGH"
"F10S04C02","Q134","F10S04E10","F10S04","F10",10,"Chad Michaels","HIGH","HIGH"
"F10S04C02","Q134","F10S04E11","F10S04","F10",11,"Chad Michaels","BTM","BTM2MiniChall.Winner"
"F10S04C02","Q134","F10S04E12","F10S04","F10",12,"Chad Michaels","RUN","RUN"
"F10S04C02","Q134","F10S04E13","F10S04","F10",13,"Chad Michaels","TOP 3","TOP 3"
"F10S04C02","Q134","F10S04E14","F10S04","F10",14,"Chad Michaels","RUNNERUP","RUNNERUP"
"F10S04C10","Q142","F10S04E01","F10S04","F10",1,"Phi Phi O'Hara","SAFE","SAFE"
"F10S04C10","Q142","F10S04E02","F10S04","F10",2,"Phi Phi O'Hara","SAFE","SAFETeamCaptain"
"F10S04C10","Q142","F10S04E03","F10S04","F10",3,"Phi Phi O'Hara","SAFE","SAFETeamCaptain"
"F10S04C10","Q142","F10S04E04","F10S04","F10",4,"Phi Phi O'Hara","HIGH","HIGHTEAM"
"F10S04C10","Q142","F10S04E05","F10S04","F10",5,"Phi Phi O'Hara","LOW","LOWMiniChall.Winner"
"F10S04C10","Q142","F10S04E06","F10S04","F10",6,"Phi Phi O'Hara","HIGH","HIGH"
"F10S04C10","Q142","F10S04E07","F10S04","F10",7,"Phi Phi O'Hara","WIN","WIN"
"F10S04C10","Q142","F10S04E08","F10S04","F10",8,"Phi Phi O'Hara","BTM","BTM2"
"F10S04C10","Q142","F10S04E09","F10S04","F10",9,"Phi Phi O'Hara","LOW","LOWMiniChall.Winner"
"F10S04C10","Q142","F10S04E10","F10S04","F10",10,"Phi Phi O'Hara","WIN","WIN"
"F10S04C10","Q142","F10S04E11","F10S04","F10",11,"Phi Phi O'Hara","HIGH","HIGH"
"F10S04C10","Q142","F10S04E12","F10S04","F10",12,"Phi Phi O'Hara","RUN","RUN"
"F10S04C10","Q142","F10S04E13","F10S04","F10",13,"Phi Phi O'Hara","TOP 3","TOP 3"
"F10S04C10","Q142","F10S04E14","F10S04","F10",14,"Phi Phi O'Hara","RUNNERUP","RUNNERUP"
"F10S04C07","Q139","F10S04E01","F10S04","F10",1,"Latrice Royale","SAFE","SAFE"
"F10S04C07","Q139","F10S04E02","F10S04","F10",2,"Latrice Royale","SAFE","SAFE"
"F10S04C07","Q139","F10S04E03","F10S04","F10",3,"Latrice Royale","SAFE","SAFE"
"F10S04C07","Q139","F10S04E04","F10S04","F10",4,"Latrice Royale","WIN","WIN"
"F10S04C07","Q139","F10S04E05","F10S04","F10",5,"Latrice Royale","SAFE","SAFE"
"F10S04C07","Q139","F10S04E06","F10S04","F10",6,"Latrice Royale","HIGH","HIGH"
"F10S04C07","Q139","F10S04E07","F10S04","F10",7,"Latrice Royale","LOW","LOWMiniChall.Winner"
"F10S04C07","Q139","F10S04E08","F10S04","F10",8,"Latrice Royale","WIN","WIN"
"F10S04C07","Q139","F10S04E09","F10S04","F10",9,"Latrice Royale","BTM","BTM2"
"F10S04C07","Q139","F10S04E10","F10S04","F10",10,"Latrice Royale","BTM","BTM2"
"F10S04C07","Q139","F10S04E11","F10S04","F10",11,"Latrice Royale","ELIM","ELIM"
"F10S04C07","Q139","F10S04E14","F10S04","F10",14,"Latrice Royale","MISSCON","MISSCON"
"F10S04C05","Q137","F10S04E01","F10S04","F10",1,"Kenya Michaels","LOW","LOW"
"F10S04C05","Q137","F10S04E02","F10S04","F10",2,"Kenya Michaels","SAFE","SAFE"
"F10S04C05","Q137","F10S04E03","F10S04","F10",3,"Kenya Michaels","HIGH","HIGHTeamCaptain"
"F10S04C05","Q137","F10S04E04","F10S04","F10",4,"Kenya Michaels","LOW","LOW"
"F10S04C05","Q137","F10S04E05","F10S04","F10",5,"Kenya Michaels","ELIM","ELIM"
"F10S04C05","Q137","F10S04E10","F10S04","F10",10,"Kenya Michaels","ELIM","RTRN+ELIMMiniChall.Winner"
"F10S04C05","Q137","F10S04E14","F10S04","F10",14,"Kenya Michaels","GUEST","GUEST"
"F10S04C03","Q135","F10S04E01","F10S04","F10",1,"Dida Ritz","SAFE","SAFE"
"F10S04C03","Q135","F10S04E02","F10S04","F10",2,"Dida Ritz","LOW","LOW"
"F10S04C03","Q135","F10S04E03","F10S04","F10",3,"Dida Ritz","BTM","BTM2"
"F10S04C03","Q135","F10S04E04","F10S04","F10",4,"Dida Ritz","SAFE","SAFE"
"F10S04C03","Q135","F10S04E05","F10S04","F10",5,"Dida Ritz","SAFE","SAFE"
"F10S04C03","Q135","F10S04E06","F10S04","F10",6,"Dida Ritz","LOW","LOW"
"F10S04C03","Q135","F10S04E07","F10S04","F10",7,"Dida Ritz","SAFE","SAFE"
"F10S04C03","Q135","F10S04E08","F10S04","F10",8,"Dida Ritz","SAFE","SAFE"
"F10S04C03","Q135","F10S04E09","F10S04","F10",9,"Dida Ritz","ELIM","ELIM"
"F10S04C03","Q135","F10S04E14","F10S04","F10",14,"Dida Ritz","GUEST","GUEST"
"F10S04C13","Q145","F10S04E01","F10S04","F10",1,"Willam","SAFE","SAFE"
"F10S04C13","Q145","F10S04E02","F10S04","F10",2,"Willam","SAFE","SAFETeamCaptain"
"F10S04C13","Q145","F10S04E03","F10S04","F10",3,"Willam","SAFE","SAFE"
"F10S04C13","Q145","F10S04E04","F10S04","F10",4,"Willam","HIGH","HIGHTEAMTeamCaptain"
"F10S04C13","Q145","F10S04E05","F10S04","F10",5,"Willam","HIGH","HIGH"
"F10S04C13","Q145","F10S04E06","F10S04","F10",6,"Willam","WIN","WINMiniChall.Winner"
"F10S04C13","Q145","F10S04E07","F10S04","F10",7,"Willam","BTM","BTM2"
"F10S04C13","Q145","F10S04E08","F10S04","F10",8,"Willam","WIN","WIN+DISQ"
"F10S04C13","Q145","F10S04E14","F10S04","F10",14,"Willam","GUEST","GUEST"
"F10S04C04","Q136","F10S04E01","F10S04","F10",1,"Jiggly Caliente","BTM","BTM2MiniChall.Winner"
"F10S04C04","Q136","F10S04E02","F10S04","F10",2,"Jiggly Caliente","SAFE","SAFE"
"F10S04C04","Q136","F10S04E03","F10S04","F10",3,"Jiggly Caliente","SAFE","SAFEMiniChall.Winner"
"F10S04C04","Q136","F10S04E04","F10S04","F10",4,"Jiggly Caliente","HIGH","HIGHTEAM"
"F10S04C04","Q136","F10S04E05","F10S04","F10",5,"Jiggly Caliente","SAFE","SAFE"
"F10S04C04","Q136","F10S04E06","F10S04","F10",6,"Jiggly Caliente","BTM","BTM2"
"F10S04C04","Q136","F10S04E07","F10S04","F10",7,"Jiggly Caliente","ELIM","ELIM"
"F10S04C04","Q136","F10S04E14","F10S04","F10",14,"Jiggly Caliente","GUEST","GUEST"
"F10S04C09","Q141","F10S04E01","F10S04","F10",1,"Milan","SAFE","SAFE"
"F10S04C09","Q141","F10S04E02","F10S04","F10",2,"Milan","HIGH","HIGHTEAM"
"F10S04C09","Q141","F10S04E03","F10S04","F10",3,"Milan","SAFE","SAFE"
"F10S04C09","Q141","F10S04E04","F10S04","F10",4,"Milan","BTM","BTM2"
"F10S04C09","Q141","F10S04E05","F10S04","F10",5,"Milan","BTM","BTM2"
"F10S04C09","Q141","F10S04E06","F10S04","F10",6,"Milan","ELIM","ELIM"
"F10S04C09","Q141","F10S04E14","F10S04","F10",14,"Milan","GUEST","GUEST"
"F10S04C08","Q140","F10S04E01","F10S04","F10",1,"Madame La Queer","SAFE","SAFE"
"F10S04C08","Q140","F10S04E02","F10S04","F10",2,"Madame La Queer","WIN","WIN"
"F10S04C08","Q140","F10S04E03","F10S04","F10",3,"Madame La Queer","LOW","LOW"
"F10S04C08","Q140","F10S04E04","F10S04","F10",4,"Madame La Queer","ELIM","ELIMTeamCaptain"
"F10S04C08","Q140","F10S04E14","F10S04","F10",14,"Madame La Queer","GUEST","GUEST"
"F10S04C12","Q144","F10S04E01","F10S04","F10",1,"The Princess","HIGH","HIGH"
"F10S04C12","Q144","F10S04E02","F10S04","F10",2,"The Princess","BTM","BTM2"
"F10S04C12","Q144","F10S04E03","F10S04","F10",3,"The Princess","ELIM","ELIM"
"F10S04C12","Q144","F10S04E14","F10S04","F10",14,"The Princess","GUEST","GUEST"
"F10S04C06","Q138","F10S04E01","F10S04","F10",1,"Lashauwn Beyond","HIGH","HIGH"
"F10S04C06","Q138","F10S04E02","F10S04","F10",2,"Lashauwn Beyond","ELIM","ELIM"
"F10S04C06","Q138","F10S04E14","F10S04","F10",14,"Lashauwn Beyond","GUEST","GUEST"
"F10S04C01","Q133","F10S04E01","F10S04","F10",1,"Alisa Summers","ELIM","ELIM"
"F10S04C01","Q133","F10S04E14","F10S04","F10",14,"Alisa Summers","GUEST","GUEST"
"F10S05C08","Q153","F10S05E01","F10S05","F10",1,"Jinkx Monsoon","SAFE","SAFE"
"F10S05C08","Q153","F10S05E02","F10S05","F10",2,"Jinkx Monsoon","SAFE","SAFE"
"F10S05C08","Q153","F10S05E03","F10S05","F10",3,"Jinkx Monsoon","HIGH","HIGH"
"F10S05C08","Q153","F10S05E04","F10S05","F10",4,"Jinkx Monsoon","HIGH","HIGHTeamCaptain"
"F10S05C08","Q153","F10S05E05","F10S05","F10",5,"Jinkx Monsoon","WIN","WIN"
"F10S05C08","Q153","F10S05E06","F10S05","F10",6,"Jinkx Monsoon","HIGH","HIGH"
"F10S05C08","Q153","F10S05E07","F10S05","F10",7,"Jinkx Monsoon","HIGH","HIGH"
"F10S05C08","Q153","F10S05E08","F10S05","F10",8,"Jinkx Monsoon","HIGH","HIGH"
"F10S05C08","Q153","F10S05E09","F10S05","F10",9,"Jinkx Monsoon","WIN","WIN"
"F10S05C08","Q153","F10S05E10","F10S05","F10",10,"Jinkx Monsoon","HIGH","HIGH"
"F10S05C08","Q153","F10S05E11","F10S05","F10",11,"Jinkx Monsoon","BTM","BTM2"
"F10S05C08","Q153","F10S05E12","F10S05","F10",12,"Jinkx Monsoon","TOP 3","TOP 3"
"F10S05C08","Q153","F10S05E13","F10S05","F10",13,"Jinkx Monsoon","RUN","RUN"
"F10S05C08","Q153","F10S05E14","F10S05","F10",14,"Jinkx Monsoon","WIN","WINNER"
"F10S05C01","Q146","F10S05E01","F10S05","F10",1,"Alaska","HIGH","HIGH"
"F10S05C01","Q146","F10S05E02","F10S05","F10",2,"Alaska","SAFE","SAFE"
"F10S05C01","Q146","F10S05E03","F10S05","F10",3,"Alaska","LOW","LOWTeamCaptain"
"F10S05C01","Q146","F10S05E04","F10S05","F10",4,"Alaska","SAFE","SAFE"
"F10S05C01","Q146","F10S05E05","F10S05","F10",5,"Alaska","HIGH","HIGH"
"F10S05C01","Q146","F10S05E06","F10S05","F10",6,"Alaska","LOW","LOW"
"F10S05C01","Q146","F10S05E07","F10S05","F10",7,"Alaska","HIGH","HIGHMiniChall.Winner"
"F10S05C01","Q146","F10S05E08","F10S05","F10",8,"Alaska","WIN","WIN"
"F10S05C01","Q146","F10S05E09","F10S05","F10",9,"Alaska","HIGH","HIGH"
"F10S05C01","Q146","F10S05E10","F10S05","F10",10,"Alaska","LOW","LOWMiniChall.Winner"
"F10S05C01","Q146","F10S05E11","F10S05","F10",11,"Alaska","WIN","WINMiniChall.Winner"
"F10S05C01","Q146","F10S05E12","F10S05","F10",12,"Alaska","TOP 3","TOP 3"
"F10S05C01","Q146","F10S05E13","F10S05","F10",13,"Alaska","RUN","RUN"
"F10S05C01","Q146","F10S05E14","F10S05","F10",14,"Alaska","RUNNERUP","RUNNERUP"
"F10S05C12","Q157","F10S05E01","F10S05","F10",1,"Roxxxy Andrews","WIN","WIN"
"F10S05C12","Q157","F10S05E02","F10S05","F10",2,"Roxxxy Andrews","SAFE","SAFE"
"F10S05C12","Q157","F10S05E03","F10S05","F10",3,"Roxxxy Andrews","HIGH","HIGH"
"F10S05C12","Q157","F10S05E04","F10S05","F10",4,"Roxxxy Andrews","LOW","LOW"
"F10S05C12","Q157","F10S05E05","F10S05","F10",5,"Roxxxy Andrews","HIGH","HIGHMiniChall.Winner"
"F10S05C12","Q157","F10S05E06","F10S05","F10",6,"Roxxxy Andrews","HIGH","HIGH"
"F10S05C12","Q157","F10S05E07","F10S05","F10",7,"Roxxxy Andrews","BTM","BTM2"
"F10S05C12","Q157","F10S05E08","F10S05","F10",8,"Roxxxy Andrews","LOW","LOW"
"F10S05C12","Q157","F10S05E09","F10S05","F10",9,"Roxxxy Andrews","HIGH","HIGH"
"F10S05C12","Q157","F10S05E10","F10S05","F10",10,"Roxxxy Andrews","WIN","WIN"
"F10S05C12","Q157","F10S05E11","F10S05","F10",11,"Roxxxy Andrews","HIGH","HIGH"
"F10S05C12","Q157","F10S05E12","F10S05","F10",12,"Roxxxy Andrews","TOP 3","TOP 3"
"F10S05C12","Q157","F10S05E13","F10S05","F10",13,"Roxxxy Andrews","RUN","RUN"
"F10S05C12","Q157","F10S05E14","F10S05","F10",14,"Roxxxy Andrews","RUNNERUP","RUNNERUP"
"F10S05C04","Q149","F10S05E01","F10S05","F10",1,"Detox","SAFE","SAFEMiniChall.Winner"
"F10S05C04","Q149","F10S05E02","F10S05","F10",2,"Detox","SAFE","SAFETeam Captain"
"F10S05C04","Q149","F10S05E03","F10S05","F10",3,"Detox","WIN","WIN"
"F10S05C04","Q149","F10S05E04","F10S05","F10",4,"Detox","SAFE","SAFE"
"F10S05C04","Q149","F10S05E05","F10S05","F10",5,"Detox","BTM","BTM2MiniChall.Winner"
"F10S05C04","Q149","F10S05E06","F10S05","F10",6,"Detox","SAFE","SAFEMiniChall.Winner"
"F10S05C04","Q149","F10S05E07","F10S05","F10",7,"Detox","SAFE","SAFE"
"F10S05C04","Q149","F10S05E08","F10S05","F10",8,"Detox","HIGH","HIGH"
"F10S05C04","Q149","F10S05E09","F10S05","F10",9,"Detox","LOW","LOWTeamCaptain"
"F10S05C04","Q149","F10S05E10","F10S05","F10",10,"Detox","BTM","BTM2"
"F10S05C04","Q149","F10S05E11","F10S05","F10",11,"Detox","ELIM","ELIM"
"F10S05C04","Q149","F10S05E14","F10S05","F10",14,"Detox","GUEST","GUEST"
"F10S05C03","Q148","F10S05E01","F10S05","F10",1,"Coco Montrese","SAFE","SAFE"
"F10S05C03","Q148","F10S05E02","F10S05","F10",2,"Coco Montrese","SAFE","SAFE"
"F10S05C03","Q148","F10S05E03","F10S05","F10",3,"Coco Montrese","BTM","BTM2"
"F10S05C03","Q148","F10S05E04","F10S05","F10",4,"Coco Montrese","SAFE","SAFETeamCaptain"
"F10S05C03","Q148","F10S05E05","F10S05","F10",5,"Coco Montrese","SAFE","SAFE"
"F10S05C03","Q148","F10S05E06","F10S05","F10",6,"Coco Montrese","BTM","BTM2"
"F10S05C03","Q148","F10S05E07","F10S05","F10",7,"Coco Montrese","WIN","WIN"
"F10S05C03","Q148","F10S05E08","F10S05","F10",8,"Coco Montrese","LOW","LOW"
"F10S05C03","Q148","F10S05E09","F10S05","F10",9,"Coco Montrese","BTM","BTM2"
"F10S05C03","Q148","F10S05E10","F10S05","F10",10,"Coco Montrese","ELIM","ELIM"
"F10S05C03","Q148","F10S05E14","F10S05","F10",14,"Coco Montrese","GUEST","GUEST"
"F10S05C02","Q147","F10S05E01","F10S05","F10",1,"Alyssa Edwards","SAFE","SAFE"
"F10S05C02","Q147","F10S05E02","F10S05","F10",2,"Alyssa Edwards","SAFE","SAFE"
"F10S05C02","Q147","F10S05E03","F10S05","F10",3,"Alyssa Edwards","SAFE","SAFE"
"F10S05C02","Q147","F10S05E04","F10S05","F10",4,"Alyssa Edwards","WIN","WIN"
"F10S05C02","Q147","F10S05E05","F10S05","F10",5,"Alyssa Edwards","SAFE","SAFEMiniChall. Winner"
"F10S05C02","Q147","F10S05E06","F10S05","F10",6,"Alyssa Edwards","LOW","LOW"
"F10S05C02","Q147","F10S05E07","F10S05","F10",7,"Alyssa Edwards","BTM","BTM2"
"F10S05C02","Q147","F10S05E08","F10S05","F10",8,"Alyssa Edwards","BTM","BTM2"
"F10S05C02","Q147","F10S05E09","F10S05","F10",9,"Alyssa Edwards","ELIM","ELIMTeamCaptain"
"F10S05C02","Q147","F10S05E14","F10S05","F10",14,"Alyssa Edwards","GUEST","GUEST"
"F10S05C06","Q151","F10S05E01","F10S05","F10",1,"Ivy Winters","HIGH","HIGH"
"F10S05C06","Q151","F10S05E02","F10S05","F10",2,"Ivy Winters","HIGH","HIGHTEAMTeamCaptain"
"F10S05C06","Q151","F10S05E03","F10S05","F10",3,"Ivy Winters","SAFE","SAFE"
"F10S05C06","Q151","F10S05E04","F10S05","F10",4,"Ivy Winters","HIGH","HIGH"
"F10S05C06","Q151","F10S05E05","F10S05","F10",5,"Ivy Winters","LOW","LOW"
"F10S05C06","Q151","F10S05E06","F10S05","F10",6,"Ivy Winters","WIN","WIN"
"F10S05C06","Q151","F10S05E07","F10S05","F10",7,"Ivy Winters","LOW","LOW"
"F10S05C06","Q151","F10S05E08","F10S05","F10",8,"Ivy Winters","ELIM","ELIMMiniChall.Winner"
"F10S05C06","Q151","F10S05E14","F10S05","F10",14,"Ivy Winters","MISSCON","MISSCON"
"F10S05C07","Q152","F10S05E01","F10S05","F10",1,"Jade Jolie","LOW","LOW"
"F10S05C07","Q152","F10S05E02","F10S05","F10",2,"Jade Jolie","SAFE","SAFE"
"F10S05C07","Q152","F10S05E03","F10S05","F10",3,"Jade Jolie","SAFE","SAFE"
"F10S05C07","Q152","F10S05E04","F10S05","F10",4,"Jade Jolie","SAFE","SAFE"
"F10S05C07","Q152","F10S05E05","F10S05","F10",5,"Jade Jolie","SAFE","SAFE"
"F10S05C07","Q152","F10S05E06","F10S05","F10",6,"Jade Jolie","ELIM","ELIM"
"F10S05C07","Q152","F10S05E14","F10S05","F10",14,"Jade Jolie","GUEST","GUEST"
"F10S05C09","Q154","F10S05E01","F10S05","F10",1,"Lineysha Sparx","HIGH","HIGH"
"F10S05C09","Q154","F10S05E02","F10S05","F10",2,"Lineysha Sparx","WIN","WIN"
"F10S05C09","Q154","F10S05E03","F10S05","F10",3,"Lineysha Sparx","SAFE","SAFETeamCaptain"
"F10S05C09","Q154","F10S05E04","F10S05","F10",4,"Lineysha Sparx","SAFE","SAFE"
"F10S05C09","Q154","F10S05E05","F10S05","F10",5,"Lineysha Sparx","ELIM","ELIM"
"F10S05C09","Q154","F10S05E14","F10S05","F10",14,"Lineysha Sparx","GUEST","GUEST"
"F10S05C05","Q150","F10S05E01","F10S05","F10",1,"Honey Mahogany","SAFE","SAFE"
"F10S05C05","Q150","F10S05E02","F10S05","F10",2,"Honey Mahogany","HIGH","HIGHTEAM"
"F10S05C05","Q150","F10S05E03","F10S05","F10",3,"Honey Mahogany","SAFE","SAFE"
"F10S05C05","Q150","F10S05E04","F10S05","F10",4,"Honey Mahogany","ELIM","ELIM"
"F10S05C05","Q150","F10S05E14","F10S05","F10",14,"Honey Mahogany","GUEST","GUEST"
"F10S05C14","Q159","F10S05E01","F10S05","F10",1,"Vivienne Pinay","SAFE","SAFE"
"F10S05C14","Q159","F10S05E02","F10S05","F10",2,"Vivienne Pinay","HIGH","HIGHTEAM"
"F10S05C14","Q159","F10S05E03","F10S05","F10",3,"Vivienne Pinay","LOW","LOW"
"F10S05C14","Q159","F10S05E04","F10S05","F10",4,"Vivienne Pinay","ELIM","ELIM"
"F10S05C14","Q159","F10S05E14","F10S05","F10",14,"Vivienne Pinay","GUEST","GUEST"
"F10S05C10","Q155","F10S05E01","F10S05","F10",1,"Monica Beverly Hillz","SAFE","SAFE"
"F10S05C10","Q155","F10S05E02","F10S05","F10",2,"Monica Beverly Hillz","BTM","BTM2"
"F10S05C10","Q155","F10S05E03","F10S05","F10",3,"Monica Beverly Hillz","ELIM","ELIM"
"F10S05C10","Q155","F10S05E14","F10S05","F10",14,"Monica Beverly Hillz","GUEST","GUEST"
"F10S05C13","Q158","F10S05E01","F10S05","F10",1,"Serena Cha Cha","BTM","BTM2"
"F10S05C13","Q158","F10S05E02","F10S05","F10",2,"Serena Cha Cha","ELIM","ELIMTeamCaptain"
"F10S05C13","Q158","F10S05E14","F10S05","F10",14,"Serena Cha Cha","GUEST","GUEST"
"F10S05C11","Q156","F10S05E01","F10S05","F10",1,"Penny Tration","ELIM","ELIM"
"F10S05C11","Q156","F10S05E14","F10S05","F10",14,"Penny Tration","GUEST","GUEST"
"F10S06C04","Q163","F10S06E02","F10S06","F10",2,"Bianca Del Rio","WIN","WIN"
"F10S06C04","Q163","F10S06E03","F10S06","F10",3,"Bianca Del Rio","HIGH","HIGHTEAM"
"F10S06C04","Q163","F10S06E04","F10S06","F10",4,"Bianca Del Rio","SAFE","SAFE"
"F10S06C04","Q163","F10S06E05","F10S06","F10",5,"Bianca Del Rio","HIGH","HIGH"
"F10S06C04","Q163","F10S06E06","F10S06","F10",6,"Bianca Del Rio","HIGH","HIGH"
"F10S06C04","Q163","F10S06E07","F10S06","F10",7,"Bianca Del Rio","HIGH","HIGH"
"F10S06C04","Q163","F10S06E08","F10S06","F10",8,"Bianca Del Rio","WIN","WIN"
"F10S06C04","Q163","F10S06E09","F10S06","F10",9,"Bianca Del Rio","SAFE","SAFE"
"F10S06C04","Q163","F10S06E10","F10S06","F10",10,"Bianca Del Rio","WIN","WINMiniChall.Winner"
"F10S06C04","Q163","F10S06E11","F10S06","F10",11,"Bianca Del Rio","HIGH","HIGH"
"F10S06C04","Q163","F10S06E12","F10S06","F10",12,"Bianca Del Rio","TOP 3","TOP 3"
"F10S06C04","Q163","F10S06E13","F10S06","F10",13,"Bianca Del Rio","RUN","RUN"
"F10S06C04","Q163","F10S06E14","F10S06","F10",14,"Bianca Del Rio","WIN","WINNER"
"F10S06C01","Q160","F10S06E01","F10S06","F10",1,"Adore Delano","LOW","LOW"
"F10S06C01","Q160","F10S06E03","F10S06","F10",3,"Adore Delano","LOW","LOWTeamCaptain"
"F10S06C01","Q160","F10S06E04","F10S06","F10",4,"Adore Delano","HIGH","HIGHTeamCaptain"
"F10S06C01","Q160","F10S06E05","F10S06","F10",5,"Adore Delano","HIGH","HIGH"
"F10S06C01","Q160","F10S06E06","F10S06","F10",6,"Adore Delano","WIN","WIN"
"F10S06C01","Q160","F10S06E07","F10S06","F10",7,"Adore Delano","WIN","WIN"
"F10S06C01","Q160","F10S06E08","F10S06","F10",8,"Adore Delano","SAFE","SAFE"
"F10S06C01","Q160","F10S06E09","F10S06","F10",9,"Adore Delano","BTM","BTM2"
"F10S06C01","Q160","F10S06E10","F10S06","F10",10,"Adore Delano","BTM","BTM2"
"F10S06C01","Q160","F10S06E11","F10S06","F10",11,"Adore Delano","WIN","WIN"
"F10S06C01","Q160","F10S06E12","F10S06","F10",12,"Adore Delano","TOP 3","TOP 3"
"F10S06C01","Q160","F10S06E13","F10S06","F10",13,"Adore Delano","RUN","RUN"
"F10S06C01","Q160","F10S06E14","F10S06","F10",14,"Adore Delano","RUNNERUP","RUNNERUP"
"F10S06C05","Q164","F10S06E02","F10S06","F10",2,"Courtney Act","SAFE","SAFE"
"F10S06C05","Q164","F10S06E03","F10S06","F10",3,"Courtney Act","HIGH","HIGHTEAM"
"F10S06C05","Q164","F10S06E04","F10S06","F10",4,"Courtney Act","WIN","WIN"
"F10S06C05","Q164","F10S06E05","F10S06","F10",5,"Courtney Act","SAFE","SAFE"
"F10S06C05","Q164","F10S06E06","F10S06","F10",6,"Courtney Act","SAFE","SAFE"
"F10S06C05","Q164","F10S06E07","F10S06","F10",7,"Courtney Act","LOW","LOW"
"F10S06C05","Q164","F10S06E08","F10S06","F10",8,"Courtney Act","SAFE","SAFE"
"F10S06C05","Q164","F10S06E09","F10S06","F10",9,"Courtney Act","WIN","WIN"
"F10S06C05","Q164","F10S06E10","F10S06","F10",10,"Courtney Act","SAFE","SAFE"
"F10S06C05","Q164","F10S06E11","F10S06","F10",11,"Courtney Act","LOW","LOW"
"F10S06C05","Q164","F10S06E12","F10S06","F10",12,"Courtney Act","TOP 3","TOP 3"
"F10S06C05","Q164","F10S06E13","F10S06","F10",13,"Courtney Act","RUN","RUN"
"F10S06C05","Q164","F10S06E14","F10S06","F10",14,"Courtney Act","RUNNERUP","RUNNERUP"
"F10S06C06","Q165","F10S06E02","F10S06","F10",2,"Darienne Lake","BTM","BTM2"
"F10S06C06","Q165","F10S06E03","F10S06","F10",3,"Darienne Lake","WIN","WIN"
"F10S06C06","Q165","F10S06E04","F10S06","F10",4,"Darienne Lake","LOW","LOW"
"F10S06C06","Q165","F10S06E05","F10S06","F10",5,"Darienne Lake","SAFE","SAFE"
"F10S06C06","Q165","F10S06E06","F10S06","F10",6,"Darienne Lake","LOW","LOWMiniChall.Winner"
"F10S06C06","Q165","F10S06E07","F10S06","F10",7,"Darienne Lake","BTM","BTM2"
"F10S06C06","Q165","F10S06E08","F10S06","F10",8,"Darienne Lake","HIGH","HIGH"
"F10S06C06","Q165","F10S06E09","F10S06","F10",9,"Darienne Lake","SAFE","SAFE"
"F10S06C06","Q165","F10S06E10","F10S06","F10",10,"Darienne Lake","LOW","LOW"
"F10S06C06","Q165","F10S06E11","F10S06","F10",11,"Darienne Lake","BTM","BTM2"
"F10S06C06","Q165","F10S06E12","F10S06","F10",12,"Darienne Lake","ELIM","ELIM"
"F10S06C06","Q165","F10S06E14","F10S06","F10",14,"Darienne Lake","GUEST","GUEST"
"F10S06C03","Q162","F10S06E01","F10S06","F10",1,"Ben De La Creme","WIN","WIN"
"F10S06C03","Q162","F10S06E03","F10S06","F10",3,"Ben De La Creme","SAFE","SAFE"
"F10S06C03","Q162","F10S06E04","F10S06","F10",4,"Ben De La Creme","HIGH","HIGHTeamCaptain"
"F10S06C03","Q162","F10S06E05","F10S06","F10",5,"Ben De La Creme","WIN","WIN"
"F10S06C03","Q162","F10S06E06","F10S06","F10",6,"Ben De La Creme","SAFE","SAFE"
"F10S06C03","Q162","F10S06E07","F10S06","F10",7,"Ben De La Creme","BTM","BTM2"
"F10S06C03","Q162","F10S06E08","F10S06","F10",8,"Ben De La Creme","LOW","LOW"
"F10S06C03","Q162","F10S06E09","F10S06","F10",9,"Ben De La Creme","HIGH","HIGHMiniChall.Winner"
"F10S06C03","Q162","F10S06E10","F10S06","F10",10,"Ben De La Creme","HIGH","HIGH"
"F10S06C03","Q162","F10S06E11","F10S06","F10",11,"Ben De La Creme","ELIM","ELIMMiniChall.Winner"
"F10S06C03","Q162","F10S06E14","F10S06","F10",14,"Ben De La Creme","MISSCON","MISSCON"
"F10S06C08","Q167","F10S06E02","F10S06","F10",2,"Joslyn Fox","LOW","LOW"
"F10S06C08","Q167","F10S06E03","F10S06","F10",3,"Joslyn Fox","HIGH","HIGHTEAM"
